1-ша Поперечна вулиця;1;t
Сіриківський провулок;1600;f
Серп і Молот провулок;1601;f
Серп і Молот вулиця;1602;f
Серпова вулиця;1603;f
Сестроріцький провулок;1604;f
Сєченова вулиця;1605;f
Сибірська вулиця;1606;f
Сибірський провулок;1607;f
Сиваська вулиця;1608;f
Сіверса в’їзд;1609;f
Сіверська вулиця;1610;f
Синельникова вулиця;1611;f
Ковпака Сидора вулиця;1612;f
Сімферопольська вулиця;1614;f
Сімферопольський провулок;1615;f
Сімферопольське шосе;1616;f
Синявіна вулиця;1617;f
Скадовського провулок;1618;f
Скобелівська вулиця;1619;f
Сковородинська вулиця;1620;f
Швидкісна вулиця;1621;f
Швидкісний в’їзд;1622;f
Скорохода вулиця;1623;f
Скрипника вулиця;1624;f
Слави проспект;1625;f
Слов’янська вулиця;1626;f
Слобожанська вулиця;1627;f
Словацький провулок;1628;f
Московський проїзд;1629;f
Смілянська вулиця;1630;f
Смирновська вулиця;1631;f
Смоленська вулиця;1632;f
Смоленський провулок;1633;f
Смольна вулиця;1634;f
Сніжківська вулиця;1635;f
Собінова вулиця;1636;f
Радянська вулиця;1637;f
Радянський провулок;1638;f
Раднаркомівська вулиця;1639;f
Радгоспна вулиця;1640;f
Радгоспний провулок;1641;f
Воз’єднання вулиця;1642;f
Соїча вулиця;1643;f
Соколова провулок;1644;f
Соколова вулиця;1645;f
Соколова вулиця;1646;f
Соколівський провулок;1647;f
Сокольнична вулиця;1648;f
Солдатська вулиця;1649;f
Солдатський провулок;1650;f
Шевченківський провулок;1651;f
Сонячна вулиця;1652;f
Сонячногірська вулиця;1653;f
Сонячний провулок;1654;f
Солярний провулок;1655;f
Сомівська вулиця;1656;f
Змагання вулиця;1657;f
Сорочинська вулиця;1658;f
Подборовская вулиця;1659;f
Соснова вулиця;1660;f
Абаканський провулок;1661;f
Софіївська вулиця;1662;f
Соціалістична вулиця;1663;f
Сочинська вулиця;1664;f
Союзна вулиця;1665;f
Спартака вулиця;1666;f
Спиридонівська вулиця;1667;f
Спортивна вулиця;1668;f
Спортивна вулиця;1669;f
Спортивний провулок;1670;f
Середньоуральська вулиця;1671;f
Середньоуральський в’їзд;1672;f
Середньоуральський провулок;1673;f
Стадіонний проїзд;1674;f
Станіславського провулок;1675;f
Верстатна вулиця;1676;f
Верстатний провулок;1677;f
Старицького вулиця;1678;f
Старобільський провулок;1679;f
Старова вулиця;1680;f
Староверещаківська вулиця;1681;f
Старогригорівська вулиця;1682;f
Стародесятисаженна вулиця;1683;f
Стародубська вулиця;1684;f
Старокримський в’їзд;1685;f
Старокримська вулиця;1686;f
Старомалооснов’янська вулиця;1687;f
Старомосковська вулиця;1688;f
Староставкова вулиця;1689;f
Старошишківська вулиця;1690;f
Стаханівська вулиця;1691;f
Разіна Степана вулиця;1692;f
Степанівський провулок;1693;f
Степова вулиця;1694;f
Степовий провулок;1695;f
Стефенсона вулиця;1696;f
Столєтова вулиця;1697;f
Стрілецький провулок;1698;f
Будівельна вулиця;1699;f
Будівельний провулок;1700;f
Струницький провулок;1701;f
Студентська вулиця;1702;f
Суворова вулиця;1703;f
Суздальські Ряди вулиця;1704;f
Сумгаїтська вулиця;1705;f
Сумська вулиця;1706;f
Сурикова провулок;1707;f
Сусаніна провулок;1708;f
Сусаніна вулиця;1709;f
Сухарівська вулиця;1710;f
Сухарівський провулок;1711;f
Сухумська вулиця;1712;f
Сучасна вулиця;1713;f
Сущенська вулиця;1714;f
Щаслива вулиця;1715;f
Щасливий провулок;1716;f
Сирзанський провулок;1717;f
Сичевський провулок;1718;f
Таганська вулиця;1719;f
Таганський провулок;1720;f
Тагильська вулиця;1721;f
Тагильський провулок;1722;f
Таджицька вулиця;1723;f
Таймирська вулиця;1724;f
Таманський провулок;1725;f
Танєєва вулиця;1726;f
Танкова вулиця;1727;f
Танкопія провулок;1728;f
Танкопія вулиця;1729;f
Тарасівська вулиця;1730;f
Тарасівський провулок;1731;f
Таращанська вулиця;1732;f
Тархановський провулок;1733;f
Тетянівський провулок;1734;f
Тахіатаська вулиця;1735;f
Ташкентська вулиця;1736;f
Ташкентський провулок;1737;f
Тбіліський провулок;1738;f
Тверська вулиця;1739;f
Театральний провулок;1740;f
Тевелєва вулиця;1741;f
Текстильна вулиця;1742;f
Тельмана вулиця;1743;f
Тепловозна вулиця;1744;f
Тернопільська вулиця;1745;f
Технічна вулиця;1746;f
Технічний провулок;1747;f
Тимірязєва вулиця;1748;f
Тимірязєва провулок;1749;f
Тимурівців вулиця;1750;f
Тинякова вулиця;1751;f
Тираспільська вулиця;1752;f
Титаренківський провулок;1753;f
Титова вулиця;1754;f
Тихий провулок;1755;f
Ткаченківська вулиця;1756;f
Тобольська вулиця;1757;f
Товариський провулок;1758;f
Токарівський провулок;1759;f
Толбухіна вулиця;1760;f
Томаковський провулок;1761;f
Томська вулиця;1762;f
Томський провулок;1763;f
Тополева вулиця;1764;f
Топчиєвський провулок;1765;f
Торгова вулиця;1766;f
Торговий в’їзд;1767;f
Тракторна вулиця;1768;f
Трансформаторна вулиця;1769;f
Трансформаторний проїзд;1770;f
Трансформаторний провулок;1771;f
Третя вулиця;1772;f
Трінклера в’їзд;1773;f
Трінклера вулиця;1774;f
Тропініна вулиця;1775;f
Трофимівський провулок;1776;f
Трубна вулиця;1777;f
Трубний провулок;1778;f
Трубний в’їзд;1779;f
Праці вулиця;1780;f
Праці провулок;1781;f
Трудова вулиця;1782;f
Трудящих вулиця;1783;f
Труфанова вулиця;1784;f
Турбінна вулиця;1785;f
Турбінний проїзд;1786;f
Турбогенераторна вулиця;1787;f
Туркестанська вулиця;1788;f
Туркестанський провулок;1789;f
Тухачевського вулиця;1790;f
Тюменський провулок;1791;f
Тянь-Шанська вулиця;1792;f
Углицький провулок;1793;f
Удмуртська вулиця;1794;f
Удмуртський провулок;1795;f
Удянська вулиця;1796;f
Удянський провулок;1797;f
Удянський проїзд;1798;f
Ужгородський проїзд;1799;f
Узбецький провулок;1800;f
Українська вулиця;1801;f
Громової Уляни вулиця;1802;f
Уманська вулиця;1803;f
Унеченська вулиця;1804;f
Унеченський провулок;1805;f
Університетська вулиця;1806;f
Уральська вулиця;1807;f
Уральський провулок;1808;f
Урицького вулиця;1809;f
Урожайна вулиця;1810;f
Садибна вулиця;1811;f
Садибний в’їзд;1812;f
Усовський провулок;1813;f
Вчительський провулок;1814;f
Ушакова вулиця;1815;f
Ушинського провулок;1816;f
Ушинського вулиця;1817;f
Фабріціуса вулиця;1818;f
Фасадна вулиця;1819;f
Кубасова Федора вулиця;1820;f
Руденка Федора вулиця;1821;f
Федорівська вулиця;1822;f
Фейєрбаха вулиця;1823;f
Фейєрбаха площа;1824;f
Фейєрбаха провулок;1825;f
Фельдшерська вулиця;1826;f
Феодосійська вулиця;1827;f
Ферганська вулиця;1828;f
Ферганський провулок;1829;f
Фесенківська вулиця;1830;f
Фестивальна вулиця;1831;f
Фестивальний провулок;1832;f
Фізкультурна вулиця;1833;f
Фізкультурний провулок;1834;f
Пилипівська вулиця;1835;f
Фонвізіна вулиця;1836;f
Франківська вулиця;1837;f
Франківський провулок;1838;f
Франтішека Крала вулиця;1839;f
Фронтова вулиця;1840;f
Фронтовиків бульвар;1841;f
Фруктовий провулок;1842;f
Фрунзе в’їзд;1843;f
Фрунзе проспект;1844;f
Фрунзе вулиця;1845;f
Фурманова вулиця;1846;f
Хабарова вулиця;1847;f
Хабаровська вулиця;1848;f
Хабаровський провулок;1849;f
Халтуріна вулиця;1850;f
Халтуріна провулок;1851;f
Халтуріна узвіз;1852;f
Харківська вулиця;1853;f
Харківська набережна;1854;f
Харківських Дивізій вулиця;1855;f
Хасанський провулок;1856;f
Хатишівський провулок;1857;f
Херсонська вулиця;1858;f
Хліборобна вулиця;1859;f
Холмогорська вулиця;1860;f
Хорольська вулиця;1861;f
Хорошівський провулок;1862;f
Храмова вулиця;1863;f
Кришталевий провулок;1864;f
ХТЗ вулиця;1865;f
Хуторянська вулиця;1866;f
Хемзівська вулиця;1867;f
Квіткова вулиця;1868;f
Квітковий в’їзд;1869;f
Квітуча вулиця;1870;f
Цезаря Кюі вулиця;1871;f
Цілинна вулиця;1872;f
Цілиноградська вулиця;1873;f
Цементна вулиця;1874;f
Цепківська вулиця;1875;f
Цехівська вулиця;1876;f
Цигарівський провулок;1877;f
Ціолковського провулок;1878;f
Ціолковського в’їзд;1879;f
Цитівська вулиця;1880;f
Цюрюпи вулиця;1881;f
Чаадаєва провулок;1882;f
Чаадаєва вулиця;1883;f
Чайковського вулиця;1884;f
Чапаєва вулиця;1885;f
Чапаєва набережна;1886;f
Чебоксарський провулок;1887;f
Чоботарська вулиця;1888;f
Чебишева вулиця;1889;f
Чебишева провулок;1890;f
Челюскінців в’їзд;1891;f
Челюскінців вулиця;1892;f
Челябінська вулиця;1893;f
Чередниченківський провулок;1894;f
Черемушна вулиця;1895;f
Черемушної провулок;1896;f
Черемушний вулиця;1897;f
Черепанових вулиця;1898;f
Черкаська вулиця;1899;f
Чернігівська вулиця;1900;f
Чернігівський проїзд;1901;f
Чернігівський провулок;1902;f
Черникова вулиця;1903;f
Чернівецька вулиця;1904;f
Чорноземна вулиця;1905;f
Чорноморська вулиця;1906;f
Чорноморський провулок;1907;f
Чернишевського вулиця;1908;f
Черняховського вулиця;1909;f
Четвертий провулок;1910;f
Лазківка вулиця;1911;f
Чехова вулиця;1912;f
Чигіріна вулиця;1913;f
Чкалова в’їзд;1914;f
Чкалова вулиця;1915;f
Чубаря вулиця;1916;f
Чуваська вулиця;1917;f
Чугуївська вулиця;1918;f
Чукотська вулиця;1919;f
Чукотський провулок;1920;f
Шаляпіна вулиця;1921;f
Шарикова вулиця;1922;f
Шариковий в’їзд;1923;f
Шариковий проїзд;1924;f
Шаумяна вулиця;1925;f
Шахтарська вулиця;1926;f
Шевченка вулиця;1927;f
Шекспіра провулок;1928;f
Шекспіра вулиця;1929;f
Шепетівська вулиця;1930;f
Шепетівський провулок;1931;f
Шестопарк провулок;1932;f
Шестопарк вулиця;1933;f
Широніна вулиця;1934;f
Шишкинський провулок;1935;f
Шишковська вулиця;1936;f
Шишковський провулок;1937;f
Шліхтера вулиця;1938;f
Шлюзова вулиця;1939;f
Шолом-Алейхема вулиця;1940;f
Шосткінська вулиця;1941;f
Шосткінський провулок;1942;f
Шпаківський провулок;1943;f
Шполянська вулиця;1944;f
Штерівська вулиця;1945;f
Штормова вулиця;1946;f
Шумана вулиця;1947;f
Шумана провулок;1948;f
Щедринська вулиця;1949;f
Щербакова вулиця;1950;f
Щигрівська вулиця;1951;f
Щорса провулок;1952;f
Щорса вулиця;1953;f
Евенський провулок;1954;f
Ейдемана вулиця;1955;f
Електровозна вулиця;1956;f
Електровозний проїзд;1957;f
Електроінструментальний провулок;1958;f
Електромеханічний провулок;1959;f
Енгельса вулиця;1960;f
Енергетична вулиця;1961;f
Ентузіастів вулиця;1962;f
Естакадна вулиця;1963;f
Естакадний в’їзд;1964;f
Південна вулиця;1965;f
Південно-Проектна вулиця;1966;f
Юмашева вулиця;1967;f
Юмтовський провулок;1968;f
Юннатів вулиця;1969;f
Юного Ленінця вулиця;1970;f
Юності вулиця;1971;f
Юнацька вулиця;1972;f
Юнацький в’їзд;1973;f
Юридична вулиця;1974;f
Юр’ївська вулиця;1975;f
Юр’ївський провулок;1976;f
Скурідіна посьолок вулиця;1977;f
Яблуневий проїзд;1978;f
Яблуневий провулок;1979;f
Яблочкіна провулок;1980;f
Яблочкіна вулиця;1981;f
Якіра вулиця;1982;f
Якубовський провулок;1983;f
Якутська вулиця;1984;f
Якутський провулок;1985;f
Ялтинський провулок;1986;f
Ямська вулиця;1987;f
Яновського провулок;1988;f
Яновського вулиця;1989;f
Яремівський провулок;1990;f
Ярова вулиця;1991;f
Галана Ярослава вулиця;1992;f
Ярославська вулиця;1993;f
Ясенева вулиця;1994;f
Ясні Зорі провулок;1995;f
Ясні Зорі вулиця;1996;f
Анищенківський провулок;1997;f
Чумаковський провулок;1999;f
Заозерна вулиця;2000;f
Тракторобудівників проспект;2001;f
Гагаріна провулок;2002;f
Городовикова вулиця;2003;f
Сортувальний Набережний провулок;2004;f
Залізничний в’їзд;2005;f
Сидоренківський провулок;2006;f
Георгіївский в’їзд;2007;f
Ставкова вулиця;2008;f
Колгоспний в’їзд;2009;f
Неходи вулиця;2010;f
1-й Петровського в’їзд;2011;t
Малоджанкойська вулиця;2012;f
Новошишковський в’їзд;2013;f
Челюскіна в’їзд;2014;f
Шкільний провулок;2015;f
Зоряний провулок;2016;f
Беринговий провулок;2017;f
Аральський провулок;2018;f
Дитячий провулок;2019;f
Ревкомівський провулок;2020;f
Авіахімічний провулок;2021;f
Срібна вулиця;2022;f
Товариська вулиця;2023;f
Путилівський провулок;2024;f
Авіаційна вулиця;2025;f
Фанінський провулок;2026;f
Капниста провулок;2027;f
Черкаський провулок;2028;f
Стрєлкова вулиця;2029;f
Лазківка-Лужок вулиця;2030;f
Муранова провулок;2031;f
Коростельський провулок;2032;f
Єрмолаївський провулок;2033;f
Арктичний провулок;2034;f
Ткаченківський провулок;2035;f
1-й Гіївський узвіз;2036;t
Андріївський провулок;2037;f
Чистоклетівська вулиця;2038;f
Волошинський провулок;2039;f
1-й Лисогірський в’їзд;2040;t
2-й Лисогірський в’їзд;2041;t
3-й Лисогірський в’їзд;2042;t
4-й Лисогірський в’їзд;2043;t
Корейський провулок;2044;f
Революції 1905 року проїзд;2045;f
Сковородинський провулок;2046;f
Сковородинський в’їзд;2047;f
Наумівський провулок;2048;f
Чистоклетівський провулок;2049;f
Вірменський провулок;2050;f
Ніжинський провулок;2051;f
Фастівський провулок;2052;f
Новиковський провулок;2053;f
1-ої Маївки провулок;2054;f
Кобзарівський провулок;2055;f
Сіриківський провулок;2056;f
1-ої Маївки вулиця;2057;f
Лісова вулиця;2058;f
Ізмайлівська вулиця;2059;f
8-го Березня вулиця;2060;f
Клочківський провулок;2061;f
Іванівська набережна;2062;f
Резинівський провулок;2063;f
Шатилова Дача провулок;2064;f
Інженерний провулок;2065;f
Самокиша провулок;2066;f
Саммерівський провулок;2067;f
Класичний провулок;2068;f
Театральна площа;2069;f
Борзий провулок;2070;f
2-й Чоботарський провулок;2071;t
Тургенівська вулиця;2072;f
Криничний провулок;2073;f
Фролівський провулок;2074;f
Рівний провулок;2075;f
Набережний провулок;2076;f
Шведський провулок;2078;f
Некрасова провулок;2080;f
Мар’яненко переулок;2081;f
Мечникова провулок;2082;f
Воробйова провулок;2083;f
Артема провулок;2084;f
Шиловський провулок;2085;f
Щедринський провулок;2086;f
Бутівський в’їзд;2087;f
Дослідний провулок;2088;f
Вологодський провулок;2089;f
Дворічна вулиця;2090;f
Дьогтярний провулок;2091;f
Тевелєва провулок;2092;f
Наринська вулиця;2093;f
Щепкіна вулиця;2094;f
Кречетовський провулок;2095;f
Автотракторний в’їзд;2096;f
Фурманова в’їзд;2097;f
Тевелєва в’їзд;2098;f
Дарницька вулиця;2099;f
Сергіївська вулиця;2100;f
Ладигіна провулок;2101;f
Клинська вулиця;2102;f
Муромський проїзд;2103;f
Шевченківський в’їзд;2106;f
Чернівецький в’їзд;2107;f
Залютинська вулиця;2108;f
Механізаторський провулок;2109;f
Чередниченківська вулиця;2110;f
Соціалістичний провулок;2111;f
Привокзальна площа;2112;f
Чоботарський провулок;2113;f
Малиновського площа;2114;f
Свердлова провулок;2115;f
Чайкіної Лізи провулок;2116;f
Конторський провулок;2117;f
Клубний провулок;2118;f
Дубового Івана провулок;2119;f
Робкорівський провулок;2120;f
Болгарський провулок;2121;f
Квітки-Основ’яненка вулиця;2122;f
Червоних Старшин вулиця;2123;f
Усовський в’їзд;2124;f
Сахновщинська вулиця;2125;f
Мжовський провулок;2126;f
Новоселівський провулок;2127;f
Плановий провулок;2128;f
Тульчинський провулок;2129;f
Цимлянський провулок;2130;f
Соляниківський провулок;2131;f
Слюсарний провулок;2132;f
Короленка провулок;2133;f
Музичний провулок;2134;f
Охтинська вулиця;2135;f
Карбишева провулок;2136;f
Лопанська набережна;2137;f
Дегтярьова вулиця;2138;f
Новоросійський провулок;2139;f
Польовий в’їзд;2140;f
Краснодонська вулиця;2141;f
Джерело провулок;2142;f
Приходьківський провулок;2143;f
Урицького провулок;2144;f
Орєшкова Сергія вулиця;2145;f
Заливна вулиця;2146;f
Фіньковський провулок;2147;f
Станційна вулиця;2148;f
Аравійський провулок;2149;f
Рєпінський провулок;2150;f
Станційний в’їзд;2151;f
Матеріалістична вулиця;2152;f
Керченський провулок;2153;f
2-й Георгіївський в’їзд;2154;t
3-й Георгіївський в’їзд;2155;t
Балашівська вулиця;2156;f
Доброхотова вулиця;2157;f
Кошкіна вулиця;2158;f
Канатний провулок;2159;f
Котовського в’їзд;2160;f
Петренки вулиця;2161;f
Звенігородський в’їзд;2163;f
Проектний в’їзд;2164;f
4-й Колонний провулок;2165;t
2-й Дорошенківський в’їзд;2166;t
Бакуніна провулок;2167;f
Доватора провулок;2168;f
Бузковий провулок;2169;f
Будянський провулок;2170;f
Океанський провулок;2171;f
Шляхопровідний провулок;2172;f
Сортувальний провулок;2173;f
Аскадовський провулок;2174;f
Зерновий провулок;2175;f
Артюхівський провулок;2176;f
2-й Аравійський в’їзд;2177;t
Вільна вулиця;2178;f
Краматорська вулиця;2179;f
Декабристів вулиця;2180;f
Шуберта площа;2181;f
Службова вулиця;2182;f
Краматорський провулок;2183;f
Союзний провулок;2184;f
Шаповалівський провулок;2185;f
Парниковий провулок;2186;f
Олейниківська вулиця;2187;f
Суворова проїзд;2188;f
Суворова в’їзд;2189;f
Красноуральське вулиця;2190;f
Анадирський провулок;2191;f
Черняховського провулок;2192;f
5-й Керамічний в’їзд;2193;t
Балаклейський в’їзд;2194;f
Перемоги провулок;2195;f
Самаркандський провулок;2196;f
Ньютона в’їзд;2197;f
Кустанайська вулиця;2198;f
Паркова вулиця;2199;f
Осипенко проїзд;2200;f
Смілянський провулок;2201;f
2-й Байрона в’їзд;2202;t
Байрона в’їзд;2203;f
Миру провулок;2204;f
XVII Партз’їзду провулок;2205;f
Серафимовича провулок;2206;f
Село Перемога 2 вулиця;2207;f
Ольховський провулок;2208;f
Верстатобудівна вулиця;2209;f
Станційна вулиця;2210;f
Докучаєва вулиця;2211;f
Перший провулок;2212;f
Тупий провулок;2213;f
Хімічний провулок;2214;f
Депутатський провулок;2215;f
Клочкова Василя вулиця;2216;f
6-й Зеленодольський проїзд;2217;t
Верхньогіївський в’їзд;2218;f
Стартова вулиця;2219;f
3-й Лагерний провулок;2221;t
Франка в’їзд;2222;f
Надбірна вулиця;2223;f
22-го Січня в’їзд;2224;f
Вешенський провулок;2225;f
Машиністів проїзд;2226;f
Пролетарський провулок;2227;f
Усурійська вулиця;2228;f
Батайський провулок;2229;f
Волинський провулок;2230;f
Межевий провулок;2231;f
1-й Докучаєвський проїзд;2232;t
Докучаєва в’їзд;2233;f
З’єднана вулиця;2234;f
Студентський провулок;2235;f
1-й Чоботарський провулок;2236;t
Садовопаркова вулиця;2237;f
Виконкомівська вулиця;2238;f
Кліщівський провулок;2239;f
Гончарівський провулок;2240;f
3-й Усівський в’їзд;2241;t
Чаплигінський провулок;2242;f
Краснодонський провулок;2243;f
Головинський провулок;2244;f
Селянський в’їзд;2245;f
Жовтневої Революції в’їзд;2246;f
Землемірний провулок;2247;f
Коробейницький провулок;2248;f
Криворізький провулок;2249;f
Пермський провулок;2250;f
Решетилівський провулок;2251;f
Німанський провулок;2252;f
Північний провулок;2253;f
Індустріальна вулиця;2254;f
Никитенка провулок;2255;f
Червонопартизанський провулок;2256;f
Кочубеївська вулиця;2257;f
Червоного Козацтва вулиця;2258;f
Гірський проїзд;2259;f
Владивостокський в’їзд;2260;f
Архангельський в’їзд;2261;f
Псарівський провулок;2262;f
Євсюківський провулок;2263;f
Земівська вулиця;2264;f
1-й Рудничний провулок;2265;t
Актюбінська вулиця;2266;f
Снігурівський провулок;2267;f
Спартаківський провулок;2268;f
Університецький провулок;2269;f
Грабовського провулок;2270;f
Семикінська вулиця;2271;f
1-й Олексіївський в’їзд;2272;t
2-й Олексіївський в’їзд;2273;t
Тульська вулиця;2274;f
Батумський провулок;2275;f
Вишневий провулок;2276;f
Коцюбинського вулиця;2277;f
Новошишковський провулок;2278;f
1-й Лісопарковий провулок;2279;t
Фесенківський в’їзд;2281;f
Маршала Федоренка вулиця;2282;t
Пілотів вулиця;2283;f
Комунальний в’їзд;2284;f
Тростянецький провулок;2285;f
Валер’янівський провулок;2286;f
Євпаторійський проїзд;2287;f
М’ясний провулок;2288;f
Джерельний провулок;2289;f
Кохання провулок;2290;f
Саранський в’їзд;2291;f
Патріотичний в’їзд;2292;f
Ванди Василевської в’їзд;2293;f
Яновського в’їзд;2294;f
Удянський в’їзд;2295;f
Марата в’їзд;2296;f
Щорса в’їзд;2297;f
Інтернаціоналу в’їзд;2298;f
Подільський в’їзд;2299;f
Ударний в’їзд;2300;f
Желєзнякова в’їзд;2301;f
1-го Травня в’їзд;2302;f
Кар’єрний провулок;2303;f
Старопрудний провулок;2304;f
Руднєва в’їзд;2305;f
Лазарівський провулок;2306;f
1-й Георгіївський в’їзд;2307;t
1-й Чугуївський в’їзд;2308;t
2-й Чугуївський в’їзд;2309;t
3-й Чугуївський в’їзд;2310;t
Лелюківський провулок;2311;f
Основ’янський в’їзд;2312;f
1-й Аравійський в’їзд;2313;t
Цигарівський в’їзд;2314;f
Полтавський в’їзд;2315;f
Крохмалівський провулок;2316;f
Сєверодонецький в’їзд;2317;f
Саратовський провулок;2318;f
Арматурний провулок;2319;f
Азербайджанський в’їзд;2320;f
2-й Староверещаківський в’їзд;2321;t
Джерельний провулок;2322;f
Достоєвського провулок;2323;f
Макіївський провулок;2324;f
3-й Макіївський в’їзд;2325;t
Бригадний в’їзд;2326;f
2-й Деповський в’їзд;2327;t
Мовчанівський в’їзд;2328;f
Аптекарський в’їзд;2329;f
Рибасівський в’їзд;2330;f
Краснокутський провулок;2331;f
Ковальський в’їзд;2332;f
Костюринський провулок;2333;f
Донець-Захаржевського вулиця;2334;f
Технологічний в’їзд;2335;f
Червонопрапорний провулок;2336;f
2-й Журавлівський в’їзд;2337;t
1-й Челюскінців в’їзд;2338;t
Благоєва вулиця;2339;f
Римарський провулок;2341;f
Червоні Ряди вулиця;2342;f
Культкомівська вулиця;2343;f
2-й Вологодський в’їзд;2345;t
Яблунева вулиця;2346;f
2-й Мінеральний провулок;2347;t
Джутовий в’їзд;2348;f
Катаєва провулок;2349;f
Магістральний в’їзд;2350;f
2-й Калініна в’їзд;2351;t
2-й Червона Алея в’їзд;2352;t
Грибоєдова провулок;2353;f
Криловський провулок;2354;f
2-й Звенигородський в’їзд;2355;t
Автоматний в’їзд;2356;f
Автоматний проїзд;2357;f
Сепараторний проїзд;2358;f
2-й Високовольтний в’їзд;2359;t
1-й Високовольтний в’їзд;2360;t
Байдарський в’їзд;2361;f
Готнянський в’їзд;2362;f
Фізкультурний в’їзд;2363;f
Новоолександрівський провулок;2364;f
5-й Ісаївський в’їзд;2365;t
4-й Ісаївський в’їзд;2366;t
3-й Ісаївський в’їзд;2367;t
Академіка Павлова в’їзд;2368;t
Ельбруський провулок;2369;f
Шиловський в’їзд;2370;f
Стрілецький в’їзд;2371;f
3-й Зміївський в’їзд;2372;t
Машинобудівний в’їзд;2373;f
Остапа Вишні провулок;2374;f
Расторгуєвський провулок;2375;f
Культкомівський в’їзд;2376;f
Радянський в’їзд;2377;f
Голубівський в’їзд;2378;f
Касимівський в’їзд;2379;f
Визволення провулок;2380;f
Набоковський в’їзд;2381;f
Ромашова Бориса вулиця;2382;f
Островского провулок;2383;f
1-й Аскольдівський в’їзд;2384;t
Книшевський провулок;2385;f
Новоприміський проїзд;2386;f
Аеропортний в’їзд;2387;f
Електровозний в’їзд;2388;f
Кремлівська вулиця;2391;f
Знаменська вулиця;2393;f
Гомоненка вулиця;2394;f
Киргизський в’їзд;2395;f
Слобожанський в’їзд;2396;f
Білої Акації вулиця;2397;f
Зарянська вулиця;2398;f
